name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,sentiment_score,dominant_topic
Night Life,aretha franklin,0.451417004048583,0.324,0.6732573642240838,0.0323987538940809,0.6516064257028114,4.29e-05,0.3647294589178356,0.3723511604439959,0.5614542154341756,0.3803921568627451,3
"Vienna - Live at Madison Square Garden, New York, NY - 2006",billy joel,0.4574898785425101,0.588,0.7548361129977612,0.0565939771547248,0.8122489959839359,0.0,0.8747494989979959,0.2502522704339051,0.254283296472387,-0.0005175983436852,5
Under Attack,shy girls,0.6629554655870445,0.336,0.675722586974568,0.0274143302180685,0.2730923694779116,0.00295,0.7424849699398797,0.2452068617558022,0.4332026507176642,0.0014051522248243,6
Save Me,empress,0.6325910931174089,0.7,0.8571177018086685,0.0543094496365524,0.0948795180722891,0.0,0.0806613226452905,0.3592330978809283,0.4701181049249222,0.045054945054945,9
The Widow,mars volta,0.2388663967611335,0.658,0.7965939677508616,0.0362409138110072,0.6305220883534137,0.00927,0.2765531062124248,0.106962663975782,0.434245113710228,-0.0047916666666666,2
Supernatural (feat. Anjulie),boombox cartel,0.5172064777327935,0.951,0.8694689708952783,0.4236760124610591,0.0070481927710843,0.000494,0.3557114228456913,0.2159434914228052,0.5920903631450496,0.1242424242424242,9
Alright,parenthetical girls,0.5161943319838057,0.384,0.6826906145448142,0.0340602284527518,0.75,0.3279999999999999,0.377755511022044,0.0374369323915237,0.4189474803056257,0.1583333333333333,4
Infinite (feat. Saint Slumber),armnhmr,0.3168016194331984,0.777,0.8685382235302996,0.042159916926272,0.0977911646586345,0.0,0.1533066132264529,0.1584258324924319,0.3631981946993823,-0.0309523809523809,4
Broom People,mountain goats,0.5475708502024292,0.572,0.6677986567051544,0.0361370716510903,0.501004016064257,0.0949,0.0896793587174348,0.3239152371342079,0.3164754121816911,0.0979696969696969,3
CharacterSelect (ВыборПерсонажа),bones,0.7631578947368421,0.575,0.7410006791940231,0.0561786085150571,0.0942771084337349,3.06e-06,0.1923847695390781,0.1685166498486377,0.4456508852759256,-0.1931818181818181,7
Ghost Spirit Mother,ashbury heights,0.4979757085020243,0.808,0.7947324730209041,0.0490134994807891,1.104417670682731e-05,0.0201,0.1533066132264529,0.4117053481331987,0.4946466459264226,-0.0809523809523809,0
Take to the Sky - Live In Buffalo 10/24/07,tori amos,0.7257085020242916,0.483,0.6092118833798708,0.0357217030114226,0.4046184738955822,0.0208,0.9749498997995992,0.6801210898082745,0.4673422917015858,-0.015625,5
"I'm A Doctor, Not A Doorstop",eleven minutes away,0.2368421052631579,0.885,0.7731491962870727,0.0713395638629283,1.8574297188755024e-06,0.000227,0.2715430861723447,0.5983854692230071,0.777039650386529,-0.119047619047619,9
Colossus,birds row,0.2469635627530364,0.952,0.8074107614519659,0.0965732087227414,7.008032128514057e-06,0.836,0.2735470941883767,0.3693239152371342,0.5085584167644402,-0.2583333333333333,4
Moment,dagny,0.8421052631578947,0.833,0.8572937891479888,0.0469366562824506,0.0223895582329317,9.57e-05,0.156312625250501,0.9788092835519676,0.4822842612616664,0.1685185185185185,0
Needle & Spoon,foghat,0.4170040485829959,0.857,0.7683445274570473,0.0868120456905503,0.0016867469879518,0.0541,0.156312625250501,0.8415741675075682,0.598214322215091,0.0940972222222222,8
Myintrotoletuknow,outkast,0.7844129554655871,0.6729999999999999,0.7976253364525948,0.328141225337487,0.1214859437751004,0.0,0.4779559118236472,0.2643794147325933,0.3733693630346711,-0.0402876984126984,7
Plastic City,dionne warwick,0.7661943319838057,0.435,0.7476416874198173,0.0388369678089304,0.286144578313253,0.000153,0.1352705410821643,0.3249243188698285,0.5231406343898322,0.2332167832167831,9
Third Depth,whitechapel,0.3147773279352227,0.87,0.8049203833672931,0.0681204569055036,0.005793172690763,0.0237,0.2024048096192383,0.2976791120080726,0.6384288651870507,-0.1067272727272727,0
Let It Rise,stephen hurd,0.5880566801619432,0.807,0.7654516640253566,0.0607476635514018,0.4076305220883535,2.02e-05,0.9248496993987976,0.7790110998990918,0.4249978537526623,0.0,2
No Apologies,strife,0.3512145748987854,0.917,0.8141523910145146,0.1131879543094496,0.0001074297188755,0.0891,0.280561122244489,0.5408678102926338,0.7068471422205689,-0.2125,9
Little Shadow,yeahs,0.3815789473684211,0.497,0.7594143838200891,0.0276220145379023,0.498995983935743,0.855,0.2104208416833667,0.1917255297679111,0.3187770069456652,-0.1863839285714285,8
Fly Girl,kyle thornton company,0.6811740890688259,0.711,0.8168440117726964,0.1339563862928348,0.0746987951807229,0.0,0.3316633266533066,0.6801210898082745,0.4132118898014414,0.2538461538461538,5
123 Victory,kirk franklin,0.5182186234817814,0.7020000000000001,0.7914371242421956,0.3208722741433021,0.0160642570281124,0.0,0.5230460921843687,0.2613521695257316,0.7046968067927706,0.5497413155949737,4
Tulsa Time,don williams,0.8876518218623481,0.489,0.5655422232284356,0.0399792315680166,0.4949799196787148,8.05e-06,0.0612224448897795,0.9374369323915236,0.4246953350803105,0.0669191919191919,4
Diamonds,cemetery sun,0.6062753036437247,0.742,0.8122405856161798,0.0407061266874351,0.0102409638554216,0.0,0.1232464929859719,0.4026236125126135,0.5191588345672552,0.2221428571428571,5
"Live Fast, Diarrhea",vandals,0.4564777327935223,0.991,0.7901542021985762,0.190031152647975,0.3544176706827309,0.0,0.7474949899799599,0.0945509586276488,0.5411077906734311,0.0161157024793388,4
Do-Re-Mi,original tv soundtrack,0.4959514170040486,0.414,0.7766206324051015,0.036552440290758,0.7951807228915664,0.0,0.1402805611222445,0.6559031281533805,0.5052961208112406,0.0810714285714285,9
Salvation,alice cooper,0.5374493927125507,0.671,0.8085679068246422,0.0288681204569055,0.0053413654618473,0.00143,0.5220440881763526,0.2008072653884964,0.3273006749436866,-0.1508522727272727,0
Kind Love,wizkid,0.6336032388663968,0.914,0.8869770834905542,0.037902388369678,0.0252008032128514,1.45e-06,0.0715430861723446,0.972754793138244,0.4864868179532568,0.3611111111111111,6
We're All Gonna Die,mieka pauley,0.4767206477732793,0.8420000000000001,0.8432822680049304,0.0991692627206645,0.0072289156626506,4.620000000000001e-05,0.0897795591182364,0.663975782038345,0.6239938188076677,-0.1423160173160173,9
Up The 'Pool,roy harper colm osullivan,0.728744939271255,0.271,0.579553744371494,0.0435098650051921,0.6686746987951807,1.88e-05,0.1513026052104208,0.717457114026236,0.3980573395526812,0.0178571428571428,8
DJ Play A Love Song (feat. Twista),jamie foxx,0.8016194331983806,0.628,0.7304354388348049,0.1214953271028037,0.1174698795180723,0.0,0.3026052104208416,0.2885973763874873,0.4906771103743464,0.2165584415584415,6
Dead Or Alive,trentemøller,0.4757085020242915,0.883,0.7567982290644731,0.0428868120456905,0.000714859437751,0.776,0.0628256513026052,0.5681130171543894,0.6500349531709272,-0.0676470588235294,8
Take a Chance On Me/Dancing Queen,toxic audio,0.5506072874493928,0.242,0.6623902598546021,0.0533748701973001,0.7178714859437751,0.0,0.2354709418837675,0.715438950554995,0.4629721233131518,0.2921130952380952,5
Rudolph The Red-Nosed Reindeer,burl ives,0.6781376518218624,0.275,0.6281538500238976,0.0399792315680166,0.6736947791164659,0.0,0.1993987975951903,0.8133198789101918,0.6240428758896707,0.3444444444444445,0
Spilling Open,ruin,0.4200404858299595,0.878,0.7479435514300807,0.1329179646936656,0.00029718875502,0.0,0.8947895791583166,0.3693239152371342,0.6410861237955463,-0.0700520833333333,0
tracksuitz,kurtains,0.7125506072874493,0.371,0.7034940759187986,0.0475597092419522,0.8062248995983936,0.0,0.5170340681362725,0.7325933400605449,0.3640239889130995,-0.0148225648225648,7
One Prairie Outpost,carbon leaf,0.6012145748987854,0.473,0.708625764093276,0.0257528556593977,0.2600401606425703,6.82e-05,0.1342685370741483,0.3733602421796165,0.409503992020048,0.2625,9
Same Old Song,riley green,0.6659919028340081,0.781,0.8158629537393405,0.0268951194184839,0.003574297188755,0.0,0.0768537074148296,0.7346115035317861,0.4579274200471765,0.1108108108108108,3
Hope You Don't Mind,lauren hoffman,0.7105263157894738,0.547,0.7080471914069378,0.0653167185877466,0.5371485943775101,0.000295,0.1462925851703406,0.8123107971745711,0.5615155367866793,0.0613571428571428,9
Bounce When She Walk,ohboyprince,0.7742914979757085,0.667,0.753150705607124,0.0469366562824506,0.01214859437751,1.57e-06,0.1753507014028056,0.3784056508577195,0.6013825920944512,0.0466666666666666,7
In The Mood,whispers,0.5546558704453441,0.694,0.7262596533594949,0.0738317757009345,0.2710843373493976,2.86e-06,0.6803607214428857,0.3178607467204843,0.3108665524726813,-0.1107142857142857,1
Super Trouper,debbie sims,0.8653846153846154,0.6809999999999999,0.7920156969285337,0.0885773624091381,0.1767068273092369,1.61e-06,0.0746492985971943,0.9697275479313824,0.4885104225858805,-0.0406746031746031,4
Belinda - 2018 Remastered,eurythmics annie lennox dave stewart,0.4119433198380566,0.7240000000000001,0.6491082434030135,0.0433021806853582,0.0293172690763052,0.41,0.3086172344689378,0.715438950554995,0.5655177770600909,-0.0277777777777777,8
Bleeding From Every Hole,crowbar,0.3218623481781376,0.948,0.8046436746912182,0.0728971962616822,0.0001887550200803,0.000496,0.1222444889779559,0.2048435923309788,0.5661187263146276,-0.0757575757575757,2
Of Us,dwin stoic,0.5111336032388664,0.336,0.7478932407617035,0.0311526479750778,0.9116465863453816,1.11e-06,0.1062124248496993,0.3107971745711402,0.6158135503836673,-0.103030303030303,0
Blue Notes,meek mill,0.521255060728745,0.431,0.7414534752094182,0.2668743509865005,0.6676706827309238,0.0,0.1472945891783567,0.1856710393541877,0.5780232448806891,-0.1457897793263647,7
Had It,morgan wallen,0.4018218623481782,0.756,0.7945563856815838,0.0318795430944963,0.4176706827309236,0.000113,0.0860721442885771,0.4006054490413723,0.326887777836828,-0.0983102918586789,4
Come Early Mornin',nicolette larson,0.5587044534412956,0.5670000000000001,0.6165069302945689,0.0328141225337487,0.5180722891566265,0.000855,0.0661322645290581,0.9687184661957616,0.670467227825177,0.0541666666666666,3
Safe,dan bull,0.2874493927125506,0.349,0.5746987648730914,0.0427829698857736,0.3805220883534136,0.00922,0.1503006012024048,0.1634712411705348,0.5356461022104304,0.1424242424242424,9
Feels Right,myrnejpbyung fusion,0.4524291497975709,0.948,0.8860463361255754,0.3187954309449636,0.0532128514056224,8.68e-05,0.8837675350701402,0.6831483350151363,0.3676337725304869,0.2327036599763871,4
Ob-La-Di Ob-La-Da,mr vegas,0.7925101214574898,0.885,0.8947249264206475,0.0425752855659396,0.0132530120481927,0.0,0.0705410821643286,0.9323915237134208,0.4848597580668239,0.3399999999999999,3
Road Run (feat. Shoreline Mafia),allblack,0.853238866396761,0.564,0.7353407290015848,0.2087227414330218,0.014859437751004,3.72e-06,0.1392785571142284,0.3249243188698285,0.4129338996700911,-0.1966380494505494,7
Rather Die,barns courtney,0.6791497975708503,0.883,0.8052222473775564,0.0400830737279335,0.0116465863453815,2.77e-06,0.3517034068136272,0.7800201816347124,0.5235044744146877,-0.09,5
Tired of Being Perfect,zane williams,0.6892712550607287,0.623,0.7858777953865117,0.0284527518172378,0.3172690763052209,4.14e-05,0.0882765531062124,0.8698284561049444,0.5324655680605691,0.2270833333333333,4
Postcard,lemonheads,0.5526315789473685,0.211,0.5401604910321234,0.030944963655244,0.3704819277108434,0.0098599999999999,0.0934869739478957,0.2159434914228052,0.4398989424110738,-0.0078656462585034,0
Covered in Dust,andy shauf,0.5506072874493928,0.193,0.6435237592131411,0.0307372793354101,0.3273092369477912,0.0937,0.1102204408817635,0.039757820383451,0.4529154215025366,-0.2515873015873016,2
Blue Chicago Moon - Demo,songs ohia,0.5516194331983806,0.0801,0.6083314466832692,0.0415368639667705,0.8363453815261044,0.00285,0.2004008016032064,0.086377396569122,0.4711728321879867,-0.028030303030303,8
We'll Never Have To Say Goodbye Again - Single Version,england dan,0.5222672064777328,0.344,0.5879556259904912,0.0307372793354101,0.0434738955823293,0.0,0.0635270541082164,0.610494450050454,0.4587818308920622,-0.0333333333333333,9
Visionary Road Maps,stereolab,0.3532388663967611,0.66,0.805775664729706,0.0325025960539979,0.0454819277108433,0.00152,0.0982965931863727,0.3208879919273461,0.5730030701557153,0.0878787878787878,9
The Beginning.The Separation.,levi poet,0.5991902834008097,0.485,0.6542147762433024,0.5638629283489097,0.7038152610441767,6.8e-06,0.2785571142284569,0.2754793138244198,0.3174974347234203,0.1571666666666667,2
Gravity,perfect circle,0.6133603238866396,0.566,0.7345357583075491,0.0300103842159916,0.0179718875502008,0.206,0.1012024048096192,0.2068617558022199,0.5066983357384931,-0.0710909090909091,2
Will That Never Dies,crowbar,0.2682186234817814,0.859,0.7471385807360451,0.0882658359293873,0.0008092369477911,0.044,0.1492985971943887,0.4571140262361251,0.7150110582839015,0.3,9
All Out Of Love,air supply,0.6831983805668017,0.321,0.7235680326013131,0.032294911734164,0.6757028112449799,0.0,0.1342685370741483,0.1564076690211907,0.3924893607453406,0.0662236987818383,4
You Gave Your Love To Me Softly,weezer,0.4018218623481782,0.982,0.8456720247528489,0.0968847352024922,0.0002359437751004,8.84e-06,0.3116232464929859,0.3975782038345106,0.6228246250199294,0.2409090909090909,0
Take My Breath Away (as heard in Top Gun) (Re-Recorded / Remastered),berlin,0.5242914979757085,0.642,0.7978517344602922,0.0259605399792315,0.1726907630522088,4.04e-06,0.4318637274549097,0.6024217961654894,0.3933764763115615,-0.035,8
I Had a Real Good Lover,shouting matches,0.4969635627530364,0.382,0.5963071969411113,0.0751817237798546,0.4096385542168674,0.0128,0.156312625250501,0.2532795156407669,0.5827776937448133,0.6749999999999999,3
Drive,milo greene,0.4919028340080971,0.8909999999999999,0.6965260483485523,0.0504672897196261,0.1827309236947791,0.563,0.1402805611222445,0.2411705348133198,0.6948485975806685,-0.1125,4
Not Good for Me,kat mcdowell,0.6285425101214575,0.75,0.832993736321787,0.0474558670820353,0.3524096385542168,0.0,0.1362725450901803,0.3743693239152371,0.5354416977020845,0.2139705882352941,5
Every Night,perfume genius,0.2338056680161943,0.252,0.5900435187281463,0.0349948078920041,0.6325301204819277,0.0132,0.1402805611222445,0.0403632694248234,0.5782235612988681,0.0,8
Pulsar,somali yacht club,0.3076923076923077,0.504,0.5632027771488944,0.0318795430944963,0.0274096385542168,0.682,0.1132264529058116,0.2159434914228052,0.4495754518361657,-0.0125,6
White As Diamonds,alela diane,0.415991902834008,0.335,0.7242975372927829,0.0301142263759085,0.9086345381526104,4.03e-06,0.1132264529058116,0.2684157416750757,0.3245453021711847,-0.0430555555555555,8
Love Like That,jc stewart,0.6589068825910931,0.737,0.8039141699997485,0.0603322949117341,0.391566265060241,1.18e-06,0.2715430861723447,0.549949545913219,0.4495754518361657,0.1979724357275377,0
Best Of Times,chain strength,0.2570850202429149,0.868,0.6629688325409403,0.0581516095534786,0.0006204819277108,0.0721,0.0564128256513026,0.2875882946518667,0.6572259037745336,-0.0325396825396825,0
Milk Man,rare americans,0.7965587044534413,0.623,0.7686463914673106,0.0360332294911734,0.0328313253012048,1.23e-05,0.1112224448897795,0.8950554994954592,0.490599436661175,-0.1620772946859903,9
Watching Telly,stella donnelly,0.6710526315789473,0.588,0.7779287097829095,0.0308411214953271,0.0189759036144578,3.73e-06,0.3637274549098196,0.1917255297679111,0.4824886657700122,0.2223356009070294,4
Broken Generation,mice men,0.3613360323886639,0.932,0.8434583553442507,0.085877466251298,1.0140562248995984e-05,0.00093,0.0395791583166332,0.3420787083753783,0.6944520528344774,-0.0357142857142857,2
Germs Of Perfection,bad religion,0.4483805668016194,0.958,0.8387291525167911,0.0939771547248182,5.441767068273093e-05,0.129,0.0746492985971943,0.7669021190716447,0.6293410407459947,-0.0466666666666666,8
Radio Heart,futureheads,0.5414979757085021,0.926,0.8620733026438256,0.0709241952232606,0.1325301204819277,0.0,0.0521042084168336,0.7729566094853682,0.6460776818893518,-0.1069444444444444,0
I'm A King Bee,stone foxes,0.4564777327935223,0.532,0.745905969360803,0.0430944963655244,0.0608433734939759,0.143,0.1042084168336673,0.4984863773965691,0.3114143565550482,-0.0333333333333333,3
Fill the Room (feat. Taylor Butler),todd galberth,0.5303643724696356,0.946,0.8527658289940382,0.0820353063343717,0.0092771084337349,1.88e-05,0.4278557114228456,0.4238143289606458,0.4621463290994346,0.4000000000000001,2
a big tree in a great green field,carwash,0.6730769230769231,0.192,0.4966669182200086,0.0372793354101765,0.9528112449799196,0.0131,0.1042084168336673,0.6720484359233098,0.5714945648841231,0.0555555555555555,3
Faith in You,matthew sweet,0.4696356275303643,0.757,0.8176992931351093,0.0445482866043613,0.0001084337349397,7.67e-06,0.1132264529058116,0.5045408678102926,0.5258428619901641,0.04,2
A Vibe (feat. Wiz Khalifa),protojewiz khalifa,0.7226720647773279,0.683,0.7313913415339723,0.5358255451713395,0.4588353413654619,0.0,0.1202404809619238,0.4712411705348133,0.6536570010588154,0.1003848283499446,1
As Long as It Takes - Acoustic Version,spill canvas,0.6062753036437247,0.633,0.7907076195507257,0.0298026998961578,0.3433734939759036,0.00409,0.0917835671342685,0.8153380423814329,0.470273452351265,-0.0500595238095238,9
